Pos_1_logP,Pos_2_logP,Pos_3_logP,Pos_4_logP,Pos_5_logP,Pos_6_logP,Pos_1_chirality,Pos_2_chirality,Pos_3_chirality,Pos_4_chirality,Pos_5_chirality,Pos_6_chirality,Pos_1_is_NSub,Pos_2_is_NSub,Pos_3_is_NSub,Pos_4_is_NSub,Pos_5_is_NSub,Pos_6_is_NSub,y_pred
0.7347316074729956,0.5485040803963477,-0.5817999999999999,1.328791000000002,0.8542488562908944,-0.7321540315209105,1,-1,1,-1,1,-1,1,1,1,1,1,0,-5.140150000000003
-0.3445208730736678,1.2934,-0.4132157824474085,-0.2564400000000001,0.7878485057819823,0.7636347290852772,1,-1,1,-1,1,-1,1,1,0,1,1,1,-5.192765333333345
0.2244415934534725,0.6019956228540968,0.05570924891311302,1.0814459004422354,0.431622879836966,0.10426841643440467,1,-1,1,-1,1,-1,1,1,1,1,1,0,-5.15691800000002
-0.16367269764340844,1.2934,-0.5817999999999999,-0.2564400000000001,0.6302775119854951,0.9354436131871099,1,-1,1,-1,1,-1,1,1,0,1,0,0,-5.14856533333334
0.9102054291182382,0.627014009193344,-0.04188174571410992,-0.2564400000000001,0.7237122900427055,0.7130956256977337,1,-1,1,-1,1,-1,1,0,0,1,1,1,-5.124790000000005
0.8701554391775447,1.2592727175840954,-0.5817999999999999,0.5488400296654323,0.6561661338940601,-1.0696279999999991,1,-1,1,-1,1,-1,1,1,0,1,0,1,-5.152142000000001
0.7048102162769859,0.38043778861997324,0.5060856312759866,0.0405021431543301,0.5778623698314747,0.7995667646492844,1,-1,1,-1,1,-1,1,1,1,1,0,1,-5.193451333333332
0.7908322785476426,0.8356575065958022,0.455899310190042,1.328791000000002,0.5367429953766151,-0.04839930284451291,1,-1,1,-1,1,-1,1,0,0,1,0,0,-5.069703333333339
-0.1290920427975222,1.2934,-0.4887386134089225,-0.2564400000000001,0.5980276410291939,0.10625651698077272,1,-1,1,-1,1,-1,1,0,1,1,0,1,-5.189952000000008
-0.0916954207406209,1.2934,0.1025688334414499,1.328791000000002,0.5688724418976119,-1.0696279999999991,1,-1,1,-1,1,-1,1,0,1,1,0,1,-5.1243400000000054
0.10103787328212824,0.6655916363786478,0.14566049426245437,-0.2564400000000001,0.7874046716204769,-0.3376168944778213,1,-1,1,-1,1,-1,1,1,1,1,1,1,-5.077250000000008
0.18456303013385228,1.2934,0.38342036429299636,0.8529141173252793,0.6448494811066265,0.019012737213492198,1,-1,1,-1,1,-1,1,0,1,1,0,1,-5.134820000000006
0.33979376870937267,0.6736374669876642,0.6181860867557772,1.107980994315129,1.0311,0.1401515589826455,1,-1,1,-1,1,-1,1,0,0,1,0,0,-5.193246666666685
-0.11937846610844795,1.2934,-0.5817999999999999,1.328791000000002,0.5743666173809973,-0.11993630769585338,1,-1,1,-1,1,-1,1,0,1,1,0,0,-5.12630533333334
-0.18763906407316558,0.6372501028697259,0.18837854484919558,0.9326540496411523,1.0311,0.5225249186119433,1,-1,1,-1,1,-1,1,1,1,1,0,0,-5.106068571428594
0.3437313797967799,1.2934,0.13186559688079316,0.8083157918452314,0.5881699623256319,0.13610089435818354,1,-1,1,-1,1,-1,1,0,0,1,0,0,-5.111366666666673
0.9932980137639976,0.5536555230372432,-0.5817999999999999,1.0566549846890458,0.5962463807074914,0.12435173628335042,1,-1,1,-1,1,-1,1,1,0,1,1,0,-5.160524666666673
0.21925456534057974,1.2934,0.6017696622986468,-0.2564400000000001,0.7578885551152527,0.9238402945078981,1,-1,1,-1,1,-1,1,1,0,1,0,0,-5.156125333333334
0.09155111628286579,1.0131588700877483,0.6560063374761244,-0.2564400000000001,0.5705281438655078,-0.30150378922199367,1,-1,1,-1,1,-1,1,0,1,1,0,0,-5.11873
